title,original_title,date,duration,categories,countries,star_rating,notes,reviews,directors,actors,composers,summary,url_thumbnail,url_reviews,url_similar_movies
"Flow, le chat qui n’avait plus peur de l’eau",Flow,30 octobre 2024,1h 25min,"Aventure,Animation,Famille,Fantastique","Lettonie,France,Belgique","4,2",3179,374,,,,Un chat se réveille dans un univers envahi par l’eau où toute vie humaine semble avoir disparu. Il trouve refuge sur un bateau avec un groupe d’autres animaux. Mais s’entendre avec,https://fr.web.img3.acsta.net/c_310_420/img/07/21/072124435e88c6c5b2a183198e0137fb.jpeg,https://www.allocine.fr/film/fichefilm-302474/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-302474/similaire/
La Fille d’un grand amour,La Fille d’un grand amour,8 janvier 2025,1h 34min,"Comédie dramatique,Romance","France,Belgique","3,1",430,78,Agnès De Sacy,"Isabelle Carré,François Damiens,Claire Duburcq,Marc Bodnar,Cédric Appietto,Lou Bruston,Hugo Feniser,Mostéfa Djadjam,Guilaine Londez,Bruno Raffaelli,Pascal Bonitzer,Emilia Derou-Bernal",Grégoire Hetzel,"Ana et Yves se sont aimés passionnément puis se sont séparés. Des années plus tard, leur fille, Cécile, réalise un documentaire sur leur rencontre. Ils se revoient à cette occasion",https://fr.web.img2.acsta.net/c_310_420/img/02/bd/02bd97bacb0a502c3eca435d82f70472.jpg,https://www.allocine.fr/film/fichefilm-320702/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-320702/similaire/
Vaiana 2,Moana 2,27 novembre 2024,1h 40min,"Aventure,Animation,Famille",U.S.A.,"3,5",3705,437,,,,"Après avoir reçu une invitation inattendue  de ses ancêtres, Vaiana entreprend un périple qui la conduira jusqu’aux eaux dangereuses situées aux confins des mers des îles du Pacifi",https://fr.web.img4.acsta.net/c_310_420/img/9e/c9/9ec9a076d8516b78e1923dd76806f13e.jpg,https://www.allocine.fr/film/fichefilm-312511/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-312511/similaire/
Back In Action,Back In Action,17 janvier 2025,1h 52min,"Action,Comédie",U.S.A.,"3,0",886,84,Seth Gordon,"Cameron Diaz,Jamie Foxx,Andrew Scott,Glenn Close,Kyle Chandler,Jamie Demetriou,Mckenna Roberts,Fola Evans-Akingbola,Robert Besta,Bashir Salahuddin,Tom Brittney,Ben VanderMey,Tobi Bamtefa",,"Alors qu’ils ont démissionné depuis longtemps de la CIA pour fonder une famille, Emily et Matt sont rattrapés malgré eux par l’espionnage lorsque leur couverture est démasquée...",https://fr.web.img3.acsta.net/c_310_420/img/b3/40/b34000940ed0d79aa6449eaee528b8a7.jpg,https://www.allocine.fr/film/fichefilm-305935/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-305935/similaire/
L’Histoire de Souleymane,L’Histoire de Souleymane,9 octobre 2024,1h 33min,Drame,France,"4,2",3966,379,Boris Lojkine,"Abou Sangaré,Alpha Oumar Sow,Nina Meurisse,Emmanuel Yovanie,Younoussa Diallo,Ghislain Mahan,Mamadou Barry,Yaya Diallo",,"Tandis qu’il pédale dans les rues de Paris pour livrer des repas, Souleymane répète son histoire. Dans deux jours, il doit passer son entretien de demande d’asile, le sésame pour o",https://fr.web.img4.acsta.net/c_310_420/img/31/e8/31e8fa05a5d035cbc0d2dd3f88d78c6b.jpg,https://www.allocine.fr/film/fichefilm-311444/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-311444/similaire/
Criminal Squad : Pantera,Den of Thieves 2: Pantera,8 janvier 2025,2h 10min,"Action,Policier,Thriller",U.S.A.,"2,7",536,79,Christian Gudegast,"Gerard Butler,O'Shea Jackson Jr.,Evin Ahmad,Salvatore Esposito,Orli Shuka,Cristian Solimeno,Nazmiye Oral,Dino Kelly,Yasen Atour,Fortunato Cerlino,Constantin Vidal,Michael Bisping,Giuseppe Schillaci,Velibor Topic,Meadow Williams,Swen Temmel,Birol Tarkan Yıldız,Bob Jennings,Stéphane Coulon",Kevin Matley,"La suite des aventures de ""Big Nick"" O'Brien qui traque les méchants dans les rues d'Europe et se rapproche de la capture de Donnie. Pendant ce temps, ce dernier s'est laissé entra",https://fr.web.img5.acsta.net/c_310_420/img/ef/01/ef01ec46df0c65d009812169b8342c9e.jpg,https://www.allocine.fr/film/fichefilm-137974/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-137974/similaire/
Les Graines du figuier sauvage,The Seed of the Sacred Fig,18 septembre 2024,2h 47min,Drame,"Iran,France,Allemagne","4,3",3777,375,Mohammad Rasoulof,"Mahsa Rostami,Niousha Akhshi,Soheila Golestani,Setareh Maleki,Misagh Zare,Reza Akhlaghirad,Amineh Arani,Shiva Ordooie",Karzan Mahmood,Iman vient d’être promu juge d’instruction au tribunal révolutionnaire de Téhéran quand un immense mouvement de protestations populaires commence à secouer le pays. Dépassé par l’a,https://fr.web.img2.acsta.net/c_310_420/img/38/1e/381e47f91ac66b215d8140e10f0eac44.jpg,https://www.allocine.fr/film/fichefilm-1000001702/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-1000001702/similaire/
Par amour,Par amour,15 janvier 2025,1h 30min,Drame,France,"2,9",188,61,Elise Otzenberger,"Cécile de France,Arthur Igual,Darius Zarrabian,Navid Zarrabian,Antoine Chappey,Victor Estivant,Xiao Han (II),Elise Atlan,Romain Valette",Robin Coudert,"Sarah et Antoine sont au bord de la rupture, fragilisés par un quotidien surchargé, entre le travail et leurs deux enfants. Un jour, Simon, l’aîné, confie à sa mère entendre des vo",https://fr.web.img3.acsta.net/c_310_420/img/27/e4/27e47ede031364bceef31bc5c66da6d7.jpg,https://www.allocine.fr/film/fichefilm-321707/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-321707/similaire/
A Contre-Sens : Londres,My Fault: London,13 février 2025,1h 59min,Romance,Grande-Bretagne,"3,3",140,42,"Dani Girdwood,Charlotte Fassler","Asha Banks,Matthew Broome,Eve Macklin,Ray Fearon,Enva Lewis,Jason Flemyng,Kerim Hassan,Sam Buchanan,Harry Gilby,Tallulah Evans,Gerard Monaco,Fiona Marr",James Jacob,"Lorsque la mère de Noah, Ella, tombe amoureuse du richissime William, tous deux quittent l'Amérique pour aller vivre à Londres avec William et son fils Nick. Dès son arrivée, Noah,",https://fr.web.img6.acsta.net/c_310_420/img/fb/69/fb698bd387a718a45b26dfcf4be757a3.jpg,https://www.allocine.fr/film/fichefilm-1000003604/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-1000003604/similaire/
Julie se tait,Julie Zwijgt,29 janvier 2025,1h 37min,Drame,"Belgique,Suède","3,3",184,36,Leonardo Van Dijl,"Tessa Van den Broeck,Ruth Becquart,Koen De Bouw,Claire Bodson,Laurent Caron,Julliette De Hous,Stefan Gota,Pierre Gervais,Tijmen Govaerts,Sofie Decleir",Caroline Shaw (II),"Julie, une star montante du tennis évoluant dans un club prestigieux, consacre toute sa vie à son sport. Lorsque l'entraîneur qui pourrait la propulser vers les sommets est suspend",https://fr.web.img6.acsta.net/c_310_420/img/72/fd/72fde2e7d86c5ac943c394abc8ac6dad.jpg,https://www.allocine.fr/film/fichefilm-328204/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-328204/similaire/
"Nous, les Leroy","Nous, les Leroy",10 avril 2024,1h 43min,Comédie,France,"3,4",4250,525,Florent Bernard,"Charlotte Gainsbourg,José Garcia,Lily Aubry,Hadrien Heaulmé,Louisa Baruk,Lyes Salem,Luis Rego,Sébastien Chassagne,Jérôme Niel,Mariamne Merlo,Adrien Ménielle,Benjamin Tranié,Simon Astier,Justine Le Pottier,Taïdir Ouazine,Sophie-Marie Larrouy,Baptiste Lecaplain,Vincent Tirel","Alexis Rault,Théophane Bernard-Brunel",Sandrine Leroy annonce à son mari Christophe qu’elle veut divorcer. Leurs enfants ont bientôt l’âge de quitter la maison. Dans une opération de la dernière chance aussi audacieuse ,https://fr.web.img4.acsta.net/c_310_420/pictures/24/01/18/11/58/1341073.jpg,https://www.allocine.fr/film/fichefilm-312488/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-312488/similaire/
Le Choix du pianiste,Le Choix du pianiste,29 janvier 2025,1h 46min,"Drame,Historique",France,"3,2",128,58,Jacques Otmezguine,"Oscar Lesage,Pia Lagrange,Zoé Adjani,Philippe Torreton,Laurence Côte,André Manoukian,Andréa Ferréol,Marie Torreton,Nicolas Vaude,Luc Béraud",Dimitri Naïditch,"À l’aube de la Seconde Guerre mondiale, François Touraine, grand virtuose du piano, n’a d’autre choix que de partir jouer en Allemagne pour sauver la femme qu’il aime, sa professeu",https://fr.web.img3.acsta.net/c_310_420/img/27/b0/27b0fb97d3de8d287e52b8b4be18ed26.jpg,https://www.allocine.fr/film/fichefilm-1000006885/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-1000006885/similaire/
Kraven The Hunter,Kraven The Hunter,18 décembre 2024,2h 07min,"Action,Fantastique",U.S.A.,"2,6",1627,263,J.C. Chandor,"Aaron Taylor-Johnson,Russell Crowe,Ariana DeBose,Fred Hechinger,Christopher Abbott,Alessandro Nivola,Levi Miller,Billy Barratt,Greg Kolpakchi,Dritan Kastrati,Rachel Handshaw,Murat Seven,Robert Ryan,Will Bowden,Rene Costa",Benjamin Wallfisch,KRAVEN THE HUNTER raconte la genèse sanglante et explosive de l’un des super-vilains les plus iconiques de l’univers Marvel.,https://fr.web.img6.acsta.net/c_310_420/img/bf/75/bf759d8af9d0eb3b279a802b179ae4cb.jpg,https://www.allocine.fr/film/fichefilm-266665/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-266665/similaire/
Au-delà des vagues,The Sand Castle,24 janvier 2025,1h 38min,"Fantastique,Thriller","Emirats Arabes Unis,U.S.A.,Liban","2,1",97,38,Matty Brown,"Riman Al Rafeea,Ziad Bakri,Nadine Labaki,Zain Al Rafeea","West Dylan Thordson,Kat Vokes","Alors que les quatre membres d'une famille coincée sur une île déserte cherchent à survivre, leur passé les rattrape et les propulse dans une spirale d'événements douloureux.",https://fr.web.img6.acsta.net/c_310_420/img/b1/e9/b1e9faf32af99324da18e27b87914cbe.jpg,https://www.allocine.fr/film/fichefilm-1000017054/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-1000017054/similaire/
The Order,The Order,6 février 2025,1h 56min,"Policier,Drame,Thriller","U.S.A.,Canada","3,3",295,32,Justin Kurzel,"Jude Law,Nicholas Hoult,Tye Sheridan,Alison Oliver,Jurnee Smollett,Marc Maron,Odessa Young,George Tchortov,Bradley Stryker,Sebastian Pigott,Morgan Holmstrom,Victor Slezak,Chantal Perron,Philip Granger,Daniel Doheny,Phillip Lewitski",Jed Kurzel,Une série de braquages de banques et de vols de voitures a effrayé les communautés du nord-ouest du Pacifique. Un agent isolé du FBI pense que ces crimes ne sont pas l'œuvre de cri,https://fr.web.img6.acsta.net/c_310_420/img/00/4c/004c7629b7e727ffe086c20e8e383a61.jpg,https://www.allocine.fr/film/fichefilm-313125/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-313125/similaire/
Wicked,Wicked,4 décembre 2024,2h 40min,"Fantastique,Comédie musicale",U.S.A.,"3,7",2765,401,Jon M. Chu,"Cynthia Erivo,Ariana Grande,Jonathan Bailey,Ethan Slater,Bowen Yang,Marissa Bode,Michelle Yeoh,Jeff Goldblum,Bronwyn James,Adam James,Keala Settle,Colin Michael Carmichael","Stephen Schwartz,John Powell","WICKED suit le parcours des sorcières légendaires du monde d’Oz. Elphaba, une jeune femme incomprise à cause de la couleur inhabituelle de sa peau verte ne soupçonne même pas l’éte",https://fr.web.img2.acsta.net/c_310_420/img/1c/63/1c637da2ba5462df0d49da335124208a.jpg,https://www.allocine.fr/film/fichefilm-248289/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-248289/similaire/
La Mer au loin,La Mer au loin,5 février 2025,1h 57min,"Drame,Romance","Belgique,France,Maroc","3,2",201,62,Saïd Hamich,"Ayoub Gretaa,Anna Mouglalis,Grégoire Colin,Omar Boulakirba,Rym Foglia,Sarah Henochsberg,Ali Mehdi Moulai,Grégoire Le Du",Pauline Rambeau de Baralon,"Nour, 27 ans, a émigré clandestinement à Marseille. Avec ses amis, il vit de petits trafics et mène une vie marginale et festive… Mais sa rencontre avec Serge, un flic charismatiqu",https://fr.web.img4.acsta.net/c_310_420/img/29/0e/290eec4ec9e8708e7b1b03af3a452163.jpg,https://www.allocine.fr/film/fichefilm-317096/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-317096/similaire/
L’Heureuse élue,L’Heureuse élue,25 septembre 2024,1h 31min,Comédie,France,"2,7",967,266,Frank Bellocq,"Camille Lellouche,Lionel Erdogan,Michèle Laroque,Gérard Darmon,Amaury de Crayencour,Clémence Bretécher,Anaëlle Duguet,Vasanth Divy,Myriam Bourguignon","Michael Tordjman,Maxime Desprez","Pour soutirer de l’argent à ses parents, Benoît demande à une amie de se faire passer pour sa future femme lors d’un séjour en famille au Maroc. Mais lorsque cette dernière se dési",https://fr.web.img6.acsta.net/c_310_420/img/4c/4c/4c4c000f1d19b55e121a9e31d5160b51.jpg,https://www.allocine.fr/film/fichefilm-317524/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-317524/similaire/
Spectateurs !,Spectateurs !,15 janvier 2025,1h 28min,Drame,France,"2,6",239,48,Arnaud Desplechin,"Mathieu Amalric,Dominique Païni,Clément Hervieu-Léger,Françoise Lebrun,Olga Milshtein,Milo Machado-Graner,Micha Lescot,Kent Jones,Sam Chemoul,Salif Cissé",Grégoire Hetzel,"Qu’est-ce que c’est, aller au cinéma ?",https://fr.web.img5.acsta.net/c_310_420/img/a6/a7/a6a71b8b34511a154d1e1a3bbb429dbb.jpg,https://www.allocine.fr/film/fichefilm-317901/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-317901/similaire/
The Apprentice,The Apprentice,9 octobre 2024,2h 00min,Drame,"Canada,Danemark,Irlande,U.S.A.","3,9",3166,259,Ali Abbasi,"Sebastian Stan,Jeremy Strong,Maria Bakalova,Martin Donovan,Catherine McNally,Charlie Carrick,Ben Sullivan,Mark Rendall,Emily Mitchell,Patch Darragh,Michael Hough,Eoin Duffy,Stuart Hughes,Joe Pingue,James Downing,Randy Thomas,Moni Ogunsuyi,Edie Inksetter,Joel Labelle,Craig Warnock,Jai Jai Jones,Bruce Beaton","David Holmes,Brian Irvine,Martin Dirkov","Véritable plongée dans les arcanes de l'empire américain, The Apprentice retrace l'ascension vers le pouvoir du jeune Donald Trump grâce à un pacte faustien avec l'avocat conservat",https://fr.web.img5.acsta.net/c_310_420/img/d4/dc/d4dc540d960d1c75d3ae6402a4c62e93.jpg,https://www.allocine.fr/film/fichefilm-324170/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-324170/similaire/
Un p’tit truc en plus,Un p’tit truc en plus,1 mai 2024,1h 39min,Comédie,France,"4,2",18887,2889,Artus,"Artus,Clovis Cornillac,Alice Belaïdi,Marc Riso,Céline Groussard,Gad Abecassis,Ludovic Boul,Stanislas Carmont,Grégoire Le Du",,"Pour échapper à la police, un fils et son père en cavale sont contraints de trouver refuge dans une colonie de vacances pour jeunes adultes en situation de handicap, se faisant pas",https://fr.web.img6.acsta.net/c_310_420/commons/v9/common/empty/empty_portrait.png,https://www.allocine.fr/film/fichefilm-318031/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-318031/similaire/
Civil War,Civil War,17 avril 2024,1h 49min,"Action,Thriller",U.S.A.,"3,6",7752,898,Alex Garland,"Kirsten Dunst,Wagner Moura,Cailee Spaeny,Nick Offerman,Stephen McKinley Henderson,Jefferson White,Nelson Lee,Evan Lai,Vince Pisani,Justin James Boykin,Edmund Donovan,James Yaegashi,Alexa Mansour,Melissa Saint-Amand,Karl Glusman,Jin Ha,Sonoya Mizuno,Jojo T. Gibbs,Jared Shaw,Jeff Bosley,Evan Holtzman,Xavier Mills,Jesse Plemons,Juani Feliz","Geoff Barrow,Benjamin Salisbury","Une course effrénée à travers une Amérique fracturée qui, dans un futur proche, est plus que jamais sur le fil du rasoir.",https://fr.web.img2.acsta.net/c_310_420/pictures/24/03/08/08/44/3432270.jpg,https://www.allocine.fr/film/fichefilm-300282/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-300282/similaire/
Elyas,Elyas,3 juillet 2024,1h 39min,"Action,Thriller",France,"3,1",1545,211,Florent-Emilio Siri,"Roschdy Zem,Laëtitia Eïdo,Jeanne Michel,Dimitri Storoge,Sherwan Haji,Frédéric Maranber,Toussaint Martinetti,Olivia Bonamy,Nabil Elouahabi,Murat Subasi,Sième Milady,Randa Berrouba-Tani",Alexandre Desplat,"Elyas, ancien soldat des Forces Spéciales, solitaire et paranoïaque, devient garde du corps pour Nour, 13 ans et sa mère Amina, venues du Moyen-Orient. Tandis que l’ex-guerrier et ",https://fr.web.img5.acsta.net/c_310_420/img/d0/98/d098a7d3e8e1173ff37cd11aeef6c259.jpg,https://www.allocine.fr/film/fichefilm-317127/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-317127/similaire/
Quand vient l’automne,Quand vient l’automne,2 octobre 2024,1h 42min,Comédie dramatique,France,"3,6",2899,378,François Ozon,"Hélène Vincent,Josiane Balasko,Ludivine Sagnier,Pierre Lottin,Garlan Erlos,Sophie Guillemin,Malik Zidi,Paul Beaurepaire,Sidiki Bakaba,Michel Masiero,Vincent Colombe,Marie-Laurence Tartas","Evgueni Galperine,Sacha Galperine","Michelle, une grand-mère bien sous tous rapports, vit sa retraite paisible dans un petit village de Bourgogne, pas loin de sa meilleure amie Marie-Claude. A la Toussaint, sa fille ",https://fr.web.img4.acsta.net/c_310_420/img/b6/5f/b65f229e9a22c73a0b7a80a914271ce6.jpg,https://www.allocine.fr/film/fichefilm-320238/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-320238/similaire/
Monsieur Aznavour,Monsieur Aznavour,23 octobre 2024,2h 13min,"Biopic,Drame,Musical",France,"4,2",6426,1161,"Mehdi Idir,Grand Corps Malade","Tahar Rahim,Bastien Bouillon,Marie-Julie Baup,Camille Moutawakil,Hovnatan Avédikian,Luc Antoni,Ella Pellegrini,Victor Meutelet,Lionel Cecilio,Rupert Wynne-James,Tigran Mekhitarian,Benjamin Cléry,Petra Silander,Roxane Barazzuol,Nicolas Chupin,Tiffany Hofstetter,Soufiane Guerrab,Etienne Guillou-Kervern,Christophe Favre,Annie Mercier,Cyrus Khodaveisi,Elisabeth Duda,Jérémie Petrus,Sharon Mann (II),Padrig Vion",,"Fils de réfugiés, petit, pauvre, à la voix voilée, on disait de lui qu’il n’avait rien pour réussir. À force de travail, de persévérance et d’une volonté hors norme, Charles Aznavo",https://fr.web.img6.acsta.net/c_310_420/img/60/13/6013baf72e4a2adc636344c7a3dda3b8.jpg,https://www.allocine.fr/film/fichefilm-313486/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-313486/similaire/
Gladiator II,Gladiator II,13 novembre 2024,2h 28min,"Action,Drame,Péplum","U.S.A.,Grande-Bretagne","3,3",9265,1678,Ridley Scott,"Paul Mescal,Pedro Pascal,Connie Nielsen,Denzel Washington,Joseph Quinn,Fred Hechinger,Lior Raz,Derek Jacobi,Rory McCann,Tim McInnerny,Alec Utgoff,Alexander Karim,Hadrian Howard,Lee Charles,May Calamawy,Peter Mensah,Matt Lucas,Chidi Ajufo,Mikhail Basmadjian,Mike Parish,Stathis Papadopoulos",Harry Gregson-Williams,"Des années après avoir assisté à la mort du héros vénéré Maximus aux mains de son oncle, Lucius est forcé d'entrer dans le Colisée lorsque son pays est conquis par les empereurs ty",https://fr.web.img3.acsta.net/c_310_420/img/d6/5b/d65be9c3a6f9dc13a987f71c59351855.jpg,https://www.allocine.fr/film/fichefilm-269223/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-269223/similaire/
Le Fil,Le Fil,11 septembre 2024,1h 55min,Drame,France,"3,9",3250,412,Daniel Auteuil,"Grégory Gadebois,Daniel Auteuil,Sidse Babett Knudsen,Alice Belaïdi,Gaëtan Roussel,Isabelle Candelier,Suliane Brahim,Laurent Bozzi,Florence Janas,Aurore Auteuil,Nathalie Dodivers,Jean-Noël Brouté",Gaspar Claus,"Depuis qu’il a fait innocenter un meurtrier récidiviste, Maître Jean Monier ne prend plus de dossiers criminels. La rencontre avec Nicolas Milik, père de famille accusé du meurtre ",https://fr.web.img6.acsta.net/c_310_420/img/e5/98/e5985866506c941f723b90ee8e7cfe99.jpg,https://www.allocine.fr/film/fichefilm-320038/critiques/spectateurs/,https://www.allocine.fr/film/fichefilm-320038/similaire/
